latitude1,longitude1,supervision_level,states,lgas,ward,settlement name,hf_name,latitude2,longitude2,meta/instanceID
6.59547498,8.63725746,temporary_post,Cross River,Yala,Ooh ward,Ochubi,CHC,6.59542587,8.63725325,uuid:42136152-8e66-4ef5-b4d4-d5b543032d04
5.1228579,6.3082509,temporary_post,Bayelsa,Kolokuma/Opokuma,KAIMA 4,FORUWARI,CHC,5.122846,6.3081358,uuid:cd41aae5-13ad-4b90-92bd-026cf70510b1
7.0946415,6.6937961,temporary_post,Edo,Etsako East,Agenebode,Egeawor,PHC Emekweme,7.0946785,6.6938916,uuid:744567af-fdb5-4674-94a7-815ab1c159f8
7.5875765,4.626335,temporary_post,Osun,Atakunmosa West,Isaobi,Isaobi,Isaobi,7.587964,4.6412845,uuid:833de35c-9fb5-404b-bd56-4334d0732594
6.9897392,5.903159,temporary_post,Edo,Owan West,Avbiosi,Oni,PHC Avbiosi,6.9898267,5.90319,uuid:9b243fb5-780b-4f24-892e-e7937facdbd5
4.871977,7.1398785,temporary_post,Rivers,Oyigbo,Ward 9,Ubani street Oyigbo,Primary health care,4.8718895,7.1398555,uuid:3688c080-6662-40b4-b08c-97ad691ac66c
4.8768983,7.1363733,temporary_post,Rivers,Oyigbo,Ward 8,Ololo street palace road Oyigbo,Primary health care,4.8769356,7.1363146,uuid:efd93423-a429-4ac1-90b1-6fe910d64369
6.9952837,5.9114174,temporary_post,Edo,Owan West,5,Avbiosi old site,Avbiosi PHC,6.9952588,5.9116877,uuid:8450c873-0e3d-48ee-b8bb-892ab5e2c453
6.9559258,5.9112836,temporary_post,Edo,Owan West,Avbiosi,Ehoa,PHC Avbiosi,6.955837,5.9115666,uuid:6e5ba4cb-4686-41dc-8201-be3d85dd3a37
7.1849547,6.5342631,temporary_post,Edo,Etsako East,Okpekpe,Oduba,PHC Ebele,7.1849343,6.5342994,uuid:d1ef9795-7d09-4c9a-94f0-fecdf68e2a32
6.400615,7.791726667,temporary_post,Ebonyi,Ishielu,Iyionu,Egwuonwenkeya,Iyionu HC,6.40061,7.791725,uuid:cb5bfd7e-a33e-4317-be78-46be6f00cbd1
6.427271667,7.816271667,temporary_post,Ebonyi,Ishielu,Ezillo 2,Amaleze playground ,Iduma MDGs ,6.427226667,7.816163333,uuid:7b806047-549f-4889-9a3e-994c315f8429
6.9557802,5.915101,temporary_post,Edo,Owan West,Avbiosi ward,Ivbiamalusi,PHC Avbiosi,6.9561637,5.9153172,uuid:9cc9c027-ff44-4e0e-8b21-ec21d81376d5
6.9834785,5.9042163,temporary_post,Edo,Owan West,Avbiosi,Okeawaiyeha,PHC Avbiosi,6.9832506,5.9041754,uuid:eb1a3f0e-39db-45d5-921a-be949ac38509
7.7911716,6.7229317,temporary_post,Kogi,Lokoja,C,Ganaja  junction,Phc lokongoma,7.7911633,6.7229017,uuid:4fc24179-9c68-44e1-bbbc-649b269e6f8e
8.0153517,4.6726188,temporary_post,Osun,Odo Otin,Oba Ojomu I,Owode,MDG PHC,8.0137516,4.6729416,uuid:bf4c5c51-b483-4032-a3ce-90f870238935
6.2552408,4.6361002,temporary_post,Ondo,Ilaje,Etikan,Oke isegun,C&S Church Oke Isegun.,6.2552408,4.6361002,uuid:5e98839a-d9fa-411e-98f5-432ca1a93447
6.2928667,4.6035243,temporary_post,Ondo,Ilaje,Etikan,Ago ijebu,No health centre,6.2928667,4.6035243,uuid:948e9c09-74d3-43bd-b107-7d1f602ba3c1
6.9913957,5.9075631,temporary_post,Edo,Owan West,Abviosi,Ode,Avbiosi pHC,6.9914162,5.9075517,uuid:efecdb32-1861-4a1d-96f2-2127bced5d57
7.1057623,4.8188709,temporary_post,Ondo,Ondo West,Okelisa okedoko,Ifegarage,Better life,7.1056964,4.818705,uuid:f53ff83e-75e3-47ba-9897-da8defbb1d5d
7.1166333,4.81725,temporary_post,Ondo,Ondo West,Okelisa okedoko,Velletino,Better life,7.1166333,4.81725,uuid:034340bd-054b-4f20-8763-3fc376be9cc1
6.2552408,4.6361002,temporary_post,Ondo,Ilaje,Etikan,Ago oje,No health centre,6.2552408,4.6361002,uuid:2eb56ee4-160f-4198-9da4-cbff9dc10a49
5.2554731,7.6446276,temporary_post,Akwa Ibom,Obot Akara,Obot akara 3,Mkpa Uno,Town hall,5.2556942,7.6443442,uuid:9f3c936b-cc93-4eeb-b8e6-2850ea7744b3
5.2556175,7.6684205,temporary_post,Akwa Ibom,Obot Akara,Obot Akara 1,Obot Atan ,Obot Atan pry school ,5.2555867,7.6683967,uuid:ea54c82c-cc44-4c7d-9a0a-64dc51f38dc6
5.2575983,7.676515,temporary_post,Akwa Ibom,Obot Akara,Obot Akara 1,Ikpe Mbak Eyop ,Church ,5.2576092,7.6765175,uuid:ced22191-cc05-4509-a71c-7674a5cc5c55
5.2428958,7.589575,temporary_post,Akwa Ibom,Obot Akara,Nto Edino 1,Ikot Eme ,Village hall ,5.2428562,7.5896046,uuid:fffadf00-a3f1-4036-874a-54fb358eebb0
6.9923083,5.9041375,temporary_post,Edo,Owan West,5,Ode,Abviois PHC,6.9924018,5.9042444,uuid:b2233d1d-0278-42c1-b53f-f966fd18db82
4.8552372,7.060596,temporary_post,Rivers,Obio/Akpor,Ward3 Rumukwurushi,Rumuchiolu,None,4.8552287,7.0606074,uuid:8423d581-9a2e-4fd2-95fd-bbaf7a0526e8
4.797081667,6.964381667,temporary_post,Rivers,Obio/Akpor,"Ward 17, Rumuolumini",Nkpor,MPHC Rumuolumeni,4.79693,6.964431667,uuid:fae71de1-2c96-4754-a900-b0a136d4dc97
6.5286647,4.6351273,temporary_post,Ondo,Okitipupa,Ilutitun I,Oloja,CHC Ilutitun,6.5274717,4.63507,uuid:2258f5ac-36e7-47f9-afca-739668d88bc2
6.9580557,5.9113838,temporary_post,Edo,Owan West,Avbiosi,Ivbigo,Avbiosi PHC,6.9579578,5.9112688,uuid:0050dea3-0fc3-479b-bced-cc347ac20a88
6.022686,6.9327786,temporary_post,Anambra,Nnewi North,Otolo1,Umuanuka,Hp umuanuka,6.022561,6.932761,uuid:7bfc41ad-2382-4264-a006-54752230980a
6.0198272,6.9336068,temporary_post,Anambra,Nnewi North,Otolo2,Okpuno umuenem,Phc umuenem,6.0198289,6.9335554,uuid:f58bb7bb-9bb2-407a-84d1-3dd9b25f9994
7.049962,4.7603102,temporary_post,Ondo,Ondo West,Igbindo ward,Litaye,BHC Egureoba,7.0500248,4.7602556,uuid:f29dc5a6-029d-41e9-83a1-fb2ffc494d14
7.0892217,4.8358407,temporary_post,Ondo,Ondo West,Maroko ward,Maroko street,MPHC Maroko,7.0892782,4.8358459,uuid:4279b78a-f8b4-436f-ae8b-cae8b7d8d61b
7.445167,2.8370045,temporary_post,Ogun,Imeko Afon,Atapele,Onikoko,Atapele Health centre,7.445167,2.8370045,uuid:386da176-9742-4ef8-8877-e39fecf7c4c5
6.5202389,4.6395958,temporary_post,Ondo,Okitipupa,Ilutitun I,Ayebamerun,CHC Ilutitun,6.5234093,4.6353814,uuid:91dfa4b1-38b1-4322-9993-817ced6e3225
6.5303437,4.652455,temporary_post,Ondo,Okitipupa,Ilutitun II,Olowokunlepe,BHC Ilutitun,6.5303258,4.6523668,uuid:53912da8-a55a-441d-9421-e4a895c7ba1d
6.2249078,7.0067022,temporary_post,Anambra,Awka North,Achalla  ward 2,Amaba,Achalla PHC,6.2249223,7.0066402,uuid:6887bfad-352f-43da-a3fe-fdc4f38ea359
6.2249401,7.0066926,temporary_post,Anambra,Awka North,Achalla ward 2,Odawa,Achalla PHC,6.224904,7.0067477,uuid:e2ca4e21-1bac-4f00-8391-99a761fe13c5
5.0480668,7.3474359,temporary_post,Abia,Ugwunagbo,Osusu,Osusu aku,Public,5.0480668,7.3474359,uuid:47de2907-96fb-4e71-b16c-ad6db16279ac
5.0924867,7.3787717,temporary_post,Abia,Aba South,Ngwa 2,Akoli road,Council street,5.0923933,7.3786083,uuid:1fb02afa-d1bb-4207-aa17-d996ebc3c069
5.0951517,7.3831667,temporary_post,Abia,Aba South,Ngwa 2,Item road,Health post,5.0951617,7.3831833,uuid:56530a93-e75f-4da5-ae4e-fbfb0fb97bf4
5.0480668,7.3474359,temporary_post,Abia,Ugwunagbo,Umuonaya,Isiala isiugwu,1,5.0480668,7.3474359,uuid:ecf25db1-2409-4c4d-97bd-c65303cc648f
5.0480668,7.3474359,temporary_post,Abia,Ugwunagbo,Ward 6,Umugo,Umugo health center,5.0416827,7.3442854,uuid:45c96da6-d477-4d80-bd7f-8e4f84d762ae
5.028687,7.3549064,temporary_post,Abia,Ugwunagbo,Umuoba,Umuodo,Umuodo health facility,5.028687,7.3549064,uuid:e4e1b972-f9f2-4bcb-80fe-b3a9b8a58d69
5.0557824,7.3217849,temporary_post,Abia,Ugwunagbo,Ward 6,Umugo,Umugo health center,5.0551518,7.3204352,uuid:4089ef4d-d77d-4648-953a-c23b11e53822
4.7779167,7.0405615,temporary_post,Rivers,Port-Harcourt,Ozuboko ward,Differi road,Ozuboko,4.7770983,7.0408533,uuid:b6ed8d1f-5a4e-4c65-803f-cbd648f86442
5.6449369,7.2962601,temporary_post,Imo,Ehime -Mbano,Ibenkwo,Umuduruokoro umunumu,Temporal,5.6448443,7.2962112,uuid:1a5c6124-d8d7-4dc9-bffc-2eeb6d16f4c9
7.445167,2.8370045,temporary_post,Ogun,Imeko Afon,Atapele,Baba kekere,Atapele health centre,7.445167,2.8370045,uuid:ae588204-8b91-4a16-a2d6-f52bf2899476
5.7146384,7.2618895,temporary_post,Imo,Ehime -Mbano,Umukabia,Amano,Temporal,5.7146314,7.2618845,uuid:3db84259-3e05-472b-80b9-89e227d482b1
5.3788786,5.8991466,temporary_post,Delta,Ughelli South,Ewu 1,Okale,1,5.344502,5.9397132,uuid:2f53340b-d380-417e-85ea-28fa7c19d68c
6.5002637,6.2244878,temporary_post,Edo,Iguegben,Okalo,Okpujie,Okpujie PHC,6.4999281,6.2248196,uuid:7fe7b320-80cf-407b-9a7d-185a34f7e346
4.737935,7.9031733,temporary_post,Akwa Ibom,Nsit Ubium,Itreto ward,Ikot Etim,"PHC, itreto",4.7382694,7.9033044,uuid:ad1fcf16-b6db-4e70-8cfe-18274318a78a
5.1002617,7.3831133,temporary_post,Abia,Aba South,Aba River,Echte road,Aba River Phc,5.1002617,7.3830617,uuid:9e9feb0f-4c9b-43ec-9b53-d8e21c905096
5.2873076,5.9645227,temporary_post,Delta,Ughelli South,Ewu 2,Orere,1,5.2874831,5.9643355,uuid:ddb777b1-ec5c-4ef1-a045-dea0e18a6c2f
7.4370767,5.4663617,temporary_post,Ekiti,Emure,Odo Emure 1,Aderibigbe,Child welfare clinic,7.4370983,5.4663583,uuid:1ef2c611-d51c-4347-ac68-e928f0515cde
6.2743629,5.6286516,temporary_post,Edo,Oredo,Iyekogba ward 5,Country Home,Stella obasanjo,6.2743629,5.6286516,uuid:5a981565-8b6f-425a-a48e-30f95f1490c5
7.43764,5.4671483,temporary_post,Ekiti,Emure,Odo Emure 2,Adepoju,BHC Odo Emure 2,7.4376167,5.4672217,uuid:335900a9-fbdb-4b67-8091-fd853f628f09
6.267383,4.9029554,temporary_post,Ondo,Ese Odo,Arogbo 2,Ewerebubogho,BHC Ebiaye,6.2673635,4.9028698,uuid:3c1ddbd5-e83b-431b-b55c-fefb31a0f885
4.81113,7.014793333,temporary_post,Rivers,Port-Harcourt,Olochiri Rumuokalagbo,Chukwu Olundu ,Olochiri Town Hall,4.815995,7.011133333,uuid:e264ca0d-4ae3-498f-aea9-e031f43f6a04
4.8303888,6.9802769,temporary_post,Rivers,Obio/Akpor,Ward 9,Oroekpo,Model PHC,4.8304299,6.9801883,uuid:e7e8fec8-9726-43e8-98c0-c32f8b8e8d79
5.1081162,7.3440352,temporary_post,Abia,Aba South,Eziukwu 2,Mbagwu,New Life Christian Academy,5.1081378,7.3438864,uuid:7c3e5e56-f6d2-4655-a9e0-ddb8b81ba615
6.1227397,6.8501327,temporary_post,Anambra,Idemili North,Nkpor Uno ,Ukwudala Amafor ,Nkpor Uno PHC ,6.1227424,6.8507426,uuid:947f74bf-caaa-4e7c-bef8-bd4d70cd583a
5.1101109,7.3661283,temporary_post,Abia,Aba South,Glocester,First African Church,First African Church,5.1100364,7.3661568,uuid:1f58b352-f0e1-4037-808b-780114b80bb3
7.445167,2.8370045,temporary_post,Ogun,Imeko Afon,Imeko,Abe isin,Imeko phc,7.445167,2.8370045,uuid:9a5792bc-04ee-428e-a514-36e62cd5b8f5
7.382328333,3.67712,temporary_post,Ogun,Odeda,Ilugun,Resthouse area,Orile Ilugun Health Centre,7.38309,3.677131667,uuid:7aa3ba99-7c2b-4568-b583-8240a8458997
6.7536415,6.0518142,temporary_post,Edo,Esan West,Iruekpen,Idumebo,School,6.7378476,6.1379531,uuid:801dd532-8456-42b7-8976-9fe5160b1207
7.3426958,3.6435027,temporary_post,Ogun,Odeda,Ilugun,Yisa,Kugba Ajagbe,7.3240496,3.6295106,uuid:0e70d91a-fd56-40ff-8661-8f859160da49
4.7717477,7.0661607,temporary_post,Rivers,Okrika,9,Oriyebaka,Kalio PHC,4.7824922,7.0568125,uuid:c1d3a3a2-f89d-4377-9abf-73c43b2a8306
4.7377961,7.0930498,temporary_post,Rivers,Okrika,2,Adedeme Biri,Anyungu Biri PHC,4.7377961,7.0930498,uuid:f6c6b749-9f74-4a42-ad24-1ad2f9a2ce20
5.685343333,7.234475,temporary_post,Imo,Isiala Mbano,Osu-Owerre 1,Umuelemai,OSU PHC,5.686886667,7.241958333,uuid:d51f938a-f62e-469d-9cf0-ea921ccafaa6
4.7969865,7.1221562,temporary_post,Rivers,Eleme,Agbonchia ,Ngeto,Nil,4.797007,7.1220836,uuid:38ced340-a2f8-4a5c-8e8a-0727fa879b41
7.0499221,4.7603233,temporary_post,Ondo,Ondo West,Igbindo,Litaye,Egure oba BHC,7.0499426,4.7602442,uuid:f889ee7b-4aec-4cfd-a45a-6f150941df46
7.0945033,4.8408,temporary_post,Ondo,Ondo West,Laje,RORE/LIMU,BHC Laje,7.0944861,4.8407801,uuid:1934798d-4b24-4ac8-abb0-92a657759768
5.1137616,7.3666543,temporary_post,Abia,Aba South,Glocester,CPS,Bright Future Progressive Academy,5.113613,7.3666376,uuid:66751dc1-b6b5-4e8a-8045-1ba9942dc8c7
6.01597,6.9901883,temporary_post,Anambra,Nnewi South,Azigbo,Okpuno,Azigbo PHC,6.0159021,6.9901144,uuid:d7a338a5-f8e1-4758-9a6f-fd1ab123f65b
7.445167,2.8370045,temporary_post,Ogun,Imeko Afon,Imeko,Paadi,Imeko phc,7.445167,2.8370045,uuid:2fff3290-73e6-4573-b594-122d5a8b8208
7.599305,4.771978333,temporary_post,Osun,Atakunmosa East,Iperindo ward 4,Okegun,Okegun HF,7.599323333,4.772361667,uuid:0054d7b3-3333-4052-a541-eb8266ce7b8b
7.599558333,4.771131667,temporary_post,Osun,Atakunmosa East,Iperindo ward 4,Iperindo,Iperindo PHC,7.599475,4.771705,uuid:5b6b2430-a0bf-4999-b60c-5e0276f76bbb
5.9803312,7.0259115,temporary_post,Anambra,Nnewi South,Ekwulumili 16,Isigwu,PHC Ekwulumili,5.9804531,7.0258643,uuid:5ed3edeb-54e9-404b-8bd9-e8e9be64ef65
4.8019814,7.0049899,temporary_post,Rivers,Port-Harcourt,11,Isiokpo street,Mercy clinic,4.8018879,7.0048409,uuid:cd4a71ba-0f9c-47f1-9ba3-942fd9db8707
6.708414349,6.334170536,temporary_post,Edo,Esan North-East,Oyomon,Ewone qter,Regina Memorial Maternity and Nursing home,6.708399481,6.334285304,uuid:de81cb53-6e7a-402b-8783-9697acb85075
4.8726661,6.9996989,temporary_post,Rivers,Obio/Akpor,12,Rumuigb0,School,4.8489662,6.9914598,uuid:6da7ac35-0657-4ef2-bc6b-431e4c7b7c2f
4.849808,6.991194,temporary_post,Rivers,Obio/Akpor,12,Rumuigbo ,Rumuigbo ,4.8499412,6.9909796,uuid:147d2fae-266f-4240-a824-f10286d6c852
4.8554111,6.9907566,temporary_post,Rivers,Obio/Akpor,12,Igbologi,Rumuigbo ,4.8555671,6.990793,uuid:5d246123-fa5e-42a8-a952-0eb2534972a0
4.8490244,6.9914597,temporary_post,Rivers,Obio/Akpor,12,Ihunwo street,Rumuigbo ,4.8490916,6.9914007,uuid:424fc5d1-0dad-4e02-b9c8-3fbb66564a19
7.1950792,6.4689792,temporary_post,Edo,Etsako East,Okpekpe,Okeko,Phc Ebelle,7.195087,6.4690545,uuid:04871c31-3e11-4bf1-b2d1-3900bd0b3f78
7.1951202,6.469075,temporary_post,Edo,Etsako East,Okpekpe,Ikpeli,Phc Ebelle,7.1950417,6.4689325,uuid:e3c4de7c-7bf0-48b5-9e0e-3c7e0a3256cd
6.668085,2.772446667,temporary_post,Ogun,Ipokia,Ajegunle,Ajegunle,Ajegunle PHC,6.668535,2.772476667,uuid:8d9e9ad9-5463-47b2-93bd-5de26518cd96
8.4998634,4.5485113,temporary_post,Kwara,Ilorin East,GAMBARI 1,IDI OPOPO,IDI OPOPO TEMP.  POST,8.499764,4.5484668,uuid:aa64ee71-3467-4bf2-870d-43ec9a40b896
8.5011143,4.5463581,temporary_post,Kwara,Ilorin East,ARE 2,BARUBA,ALIYAHU ISLAMIC SCHOOL,8.5010797,4.5463501,uuid:471f6224-d77e-4554-8d13-a85b3349ec09
8.5057942,4.5633608,temporary_post,Kwara,Ilorin East,GAMBARI 2,ISALE KOKO,TEMPORARY POST,8.5063132,4.5629673,uuid:60d546c8-7eab-4741-b8fb-5bc0e05f5afd
8.5033027,4.5571684,temporary_post,Kwara,Ilorin East,GAMBARI 2,KARUMO,KARUMO TEMPORARY POST,8.5032624,4.5570962,uuid:77e8e76e-20f5-4ed6-abcd-b61e865532f8
8.5044668,4.5585857,temporary_post,Kwara,Ilorin East,GAMBARI 2,OJA GBORO,OJA GBORO TEMP.  POST,8.5045511,4.5585462,uuid:3e222510-ce69-490d-9ec8-7076a97df7a2
8.501648333,4.596221667,temporary_post,Kwara,Ilorin South,AKANBI IV,Basin,BASIN MOSQUE TEMPORARY POST,8.501656667,4.596293333,uuid:53668d12-d4ef-48f8-9423-9391272581d8
6.6681104,2.7724,temporary_post,Ogun,Ipokia,Ajegunle,Ajegunle,Ajegunle Healthcenter,6.6680755,2.7724076,uuid:ea355a22-bf35-4ced-be97-74d11b9b7447
6.529825,2.842096667,temporary_post,Ogun,Ipokia,Ipokia I,Idada,PHC Ipokia I,6.529801667,2.84211,uuid:3923f9ce-d0d9-49d4-8183-37bf664d3f28
7.445167,2.8370045,temporary_post,Ogun,Imeko Afon,Atapele,Onikoko,Atapele Health centre,7.445167,2.8370045,uuid:02af71b0-e756-4876-a645-62bceeff62a8
4.816021667,7.011126667,temporary_post,Rivers,Port-Harcourt,Orochiri Community,Hill Top area,Olochiri Town Hall,4.816026667,7.010078333,uuid:f7b74239-0321-4d36-b63a-892dfd538ba8
5.692033333,7.225076667,temporary_post,Imo,Isiala Mbano,Osuachara,Umuokparaluwe,Umuduru health center,5.692033333,7.22506,uuid:5e7e23b5-1412-4365-aac3-2040ffcf9cf5
6.0148483,6.9894568,temporary_post,Anambra,Nnewi South,Azugbo 20,Umumgbom,Azuigbo PHC,6.014836,6.9896105,uuid:cb24259d-fb8d-40ff-b295-c4b2a33120c4
6.667014,3.356421,temporary_post,Ogun,Ifo,Ward 6,Babadada,Ajuwon health center,6.667145,3.356101,uuid:034d86f5-d457-4291-835b-6457fbd7c238
6.677176,3.372263,temporary_post,Ogun,Ifo,Ward 6,Akute/Ajuwon,Arifanla health center,6.67703,3.37223,uuid:28b68fb7-f34d-4f34-98d7-202540a3f8ec
4.8197159,8.2368283,temporary_post,Akwa Ibom,Oron,Iyamba,Iyamba,No health facility in the ward,4.8196191,8.236725,uuid:6ded5bc9-6d36-4520-baf9-a7c9601dade6
7.9604568,5.2164057,temporary_post,Ekiti,Ilejemeje,Ijeshamodu,Ogbontuntun,"Basic Health Centre, Ijeshamodu",7.9596576,5.2177082,uuid:cb0f9d63-8297-4a07-897d-49e250b96ab9
4.8196306,8.2382823,temporary_post,Akwa Ibom,Oron,Iyamba,Iyamba,No health facility.  I visited Temporary post,4.8197342,8.2382477,uuid:277cf995-8c76-4d2e-a00c-38b5b0ed0096
4.8110662,8.2408907,temporary_post,Akwa Ibom,Oron,Esin Ufot,Afaha Okpo,PHC Esin Ufot,4.8110116,8.2408383,uuid:27827402-42bd-46d6-94cb-a98806f14f9e
4.8056386,8.2400886,temporary_post,Akwa Ibom,Oron,Esin Ufot,Mainland Avenue,PHC Esin Ufot,4.8056687,8.24022,uuid:95359b50-e0f7-4a0c-b1c9-df459ce5746a
5.701165,7.233778333,temporary_post,Imo,Isiala Mbano,Osuachara,Uhuebo,Umuduru health post,5.701183333,7.233813333,uuid:72e9403e-f6fc-48bb-8e53-1bb6287d6192
5.9677493,6.9677991,temporary_post,Anambra,Nnewi South,Utuh 17,Nkeke,Utah PHC,5.9678306,6.9678125,uuid:66320622-f520-4df3-8d8c-7f4e1816bf7a
5.9735331,7.0253155,temporary_post,Anambra,Nnewi South,Ekwulumili 16,Urueze,Ekwulumili PHC,5.9735976,7.0252824,uuid:26be5dc9-0615-4f76-8198-29de71c00735
5.9677861,6.964531,temporary_post,Anambra,Nnewi South,Utah 17,Uhuoji,PHC Utuh,5.9678647,6.9645829,uuid:1a8839af-7bc0-4073-b45f-67d9ad6dd386
4.7579263,7.9944976,temporary_post,Akwa Ibom,Nsit Ubium,Ubium North 2,Atiamkpat,PHC Ikot Edibon,4.7579263,7.9944976,uuid:4899cbee-607f-485e-80f4-e6fff2b26ccc
6.0258304,8.0415462,temporary_post,Ebonyi,Ikwo,AMAINYIMA ,AMAENYI ANUMOCHA,ODENIGBO HEALTH CENTER,6.0258919,8.041562,uuid:cdd2c640-9b4e-4a1b-847e-40a0679b8fb7
6.0258783,8.0415546,temporary_post,Ebonyi,Ikwo,AMAINYIMA,ENYIM,ODENIGBO HEALTH FACILITY,6.0258793,8.0414838,uuid:f8dcf911-bdcf-4882-8c7d-854602308fa7
6.1466597,8.1219168,temporary_post,Ebonyi,Ikwo,NDUFU ALIKE 1,ELEGU OHANKWU,MDGS ELEGU OHANKWU,6.1467132,8.122085,uuid:ea73b591-754e-4b52-b70d-bc1e345a7237
6.2063475,8.2277134,temporary_post,Ebonyi,Ikwo,ECHI ALIKE,Omege,Echi  ALIKE HEALTH Center,6.2064303,8.2274714,uuid:ab445add-2f1e-4a2a-afc0-b32ac3435e08
6.1979183,8.2330509,temporary_post,Ebonyi,Ikwo,NOYO,EBAJI,mdgs noyo,6.1979372,8.2331281,uuid:dffee3dd-d067-4406-8f65-cc2d61cbc9d0
6.0901092,8.2218484,temporary_post,Ebonyi,Ikwo,Omegu,Akaufu,Omegu,6.0900821,8.2218447,uuid:5f55c167-781d-4967-b9f6-8d8841ddc9ad
6.9637511,3.9944817,temporary_post,Ogun,Ijebu North,Okesopin,Igba-Ire,Okesopin,6.9630527,3.9944958,uuid:69c7120c-2496-4a64-b61f-840a70fc1b8d
6.9819976,4.0025382,temporary_post,Ogun,Ijebu North,Atikori,Oriwu,Atikori,6.9822028,4.0026776,uuid:677734ec-3cbe-4d72-b01d-073daccb8235
7.513006667,4.372041667,temporary_post,Osun,Ayedade,Gbogan Rural,Alagbede,Bembe HC,7.51304,4.371983333,uuid:cf265bac-aa12-4359-86a6-486a698c5c3b
7.518448333,4.379983333,temporary_post,Osun,Ayedade,Gbogan rural,Abule Kota,Lagere PHC,7.519248333,4.3805,uuid:f31fe3ab-9824-414d-b5a7-975b71cd4abd
6.252914,8.0824351,temporary_post,Ebonyi,Abakaliki,Ebia Unuhu,Nwamagu,Azuakpara MDGs,6.263387,8.1086444,uuid:b3fe7897-f9f2-45d4-a4a1-c45a87c2dc45
6.239446,8.0810314,temporary_post,Ebonyi,Abakaliki,Ebia Unuhu ,Ndiotara,Azuakparata MDG s,6.2324253,8.0936595,uuid:9339ced8-31a1-422c-83c9-7aa0927ffc91
5.57084651,7.37624429,temporary_post,Imo,Obowo,Umuokeh,Umuanyanwunne,Umuokeh Health Centre,5.57085259,7.37617574,uuid:c2c99e4d-09d4-4bb8-b5fb-865c270a3e59
5.55785374,7.37713284,temporary_post,Imo,Obowo,Ehume,Ihie,Ehume Health Centre,5.55765365,7.3774223,uuid:99c529c0-1fa1-4490-ac8b-ebd27e6dc651
5.8528646,6.8660143,temporary_post,Anambra,Ihiala,Amamu B,Umuduru,PHC Eziani,5.8528562,6.8654422,uuid:54517725-d697-4390-9f96-34414de00d24
5.6229283,7.252306,temporary_post,Imo,Ehime -Mbano,Umunakanu,Umualum,Umugolo HC,5.6229283,7.252306,uuid:189ca687-b38e-4c69-9426-8672ec40853c
4.7913538,7.9614619,temporary_post,Akwa Ibom,Nsit Ubium,Ibikpan Obotim2,Ikot Udo Ime,PHC Ikot Akpa Otu,4.7563941,7.9235486,uuid:2f9837c1-f230-40cc-8b2d-51a699e2d02b
5.3057667,8.3563917,temporary_post,Cross River,Akamkpa,Akamkpa,Akamkpa,PHC Akamkpa,5.267225,8.336645,uuid:e5b48f33-21de-4cf0-aeab-14fb0423a526
5.2673956,8.3334181,temporary_post,Cross River,Akamkpa,Mbarakom,Equi Ntufam,PHC Mbarakom,5.2677703,8.327837,uuid:37131e7a-7ed4-4530-b90f-f0fd447f094d
5.2686183,8.3273767,temporary_post,Cross River,Akamkpa,Mbarakom,Osing,PHC Mbarakom,5.2677183,8.3273567,uuid:94065725-fb81-41cc-ad7c-2af8f59cd2c4
6.037968333,7.201931667,temporary_post,Anambra,Orumba South,Akpu,Obunaetiti,PHC Akpu,6.037975,7.201786667,uuid:c5364ff9-1651-4a01-8d11-1dc4691bafae
5.225729,7.592058,temporary_post,Akwa Ibom,Obot Akara,Ikot Abia 2,Uruk Osung,Hc nto iton,5.2093226,7.5880849,uuid:de8921b6-6e7f-4243-b823-70b532652912
5.197955,7.6061233,temporary_post,Akwa Ibom,Obot Akara,Ikot Abia 2,Imama,Hc nto iton,5.197951,7.6062183,uuid:929baef7-0253-4b50-961e-333a02ec52f1
5.1843967,7.5782327,temporary_post,Akwa Ibom,Oruk Anam,Ikot Abia 3,Ibiakpan,HC Abak ukpom,5.1844274,7.5782014,uuid:972efc5e-0f97-41b0-8eb7-8e9182f98c20
5.1804315,7.5656095,temporary_post,Akwa Ibom,Obot Akara,Ikot Abia 3,Ikot Akpa inuek,Phc Ubon Akwa,5.1800751,7.5642592,uuid:9daa76a5-0867-4cfc-b2c4-6875a473e5f9
4.7969865,7.1221562,temporary_post,Rivers,Eleme,Agbonchia,Ngeto,Nil,4.797007,7.1220836,uuid:f3e82b81-df4e-484c-83d0-b0cf4ea13e50
4.7981027,7.1199566,temporary_post,Rivers,Eleme,Agbonchia Ward 8,Alungwa,Nil,4.7981858,7.1198232,uuid:d33f1a02-5b98-4319-8ffa-5ac3289e5b74
4.7978583,7.1258576,temporary_post,Rivers,Eleme,Agbonchia ,Olele Layout,Nil,4.7967029,7.1268429,uuid:1c2848c8-f38a-476d-b05a-346fabac9854
7.3337546,5.4481382,temporary_post,Ekiti,Emure,Sasere,Sasere,BHC Sasere,7.4371952,5.4550028,uuid:4423f7b2-5cb3-457c-9599-b1a02c7efe71
4.7290962,7.9237694,temporary_post,Akwa Ibom,Nsit Ubium,Ibikpan Obotim2,Ukat Aran,PHC Ikot Akpan Otu,4.7560823,7.9733242,uuid:3488b3ed-10ce-4491-9187-74ccbf9a5aef
7.4371132,5.4664615,temporary_post,Ekiti,Emure,Odo Emure 1,Aderibigbe,Child Welfare Clinic odo Emure 1,7.437217,5.4549665,uuid:4e6f8cd4-9079-4a78-9c1a-2fd971b4132a
